Municipality,Population,Votedyes,Votedno,Voted,DidNotVote,Affected1984,Affected1985,Affected1986,Affected1987,Affected1988,Affected1989,Affected1990,Affected1991,Affected1992,Affected1993,Affected1994,Affected1995,Affected1996,Affected1997,Affected1998,Affected1999,Affected2000,Affected2001,Affected2002,Affected2003,Affected2004,Affected2005,Affected2006,Affected2007,Affected2008,Affected2009,Affected2010,Affected2011,Affected2012,Affected2013,Affected2014,Affected2015,Affected2016,Affected2017,Weightedaffected84to2002,Weightedaffected2003to2016,Weightedaffected,Affected9999,Total_affected,affected84to2002,affected2003to2016,Divipola,Departamento,Municipio,Rurality2010,PovertyIndex2013,IDHMpnud2010,ArmedGroups,Rezagoescolar,COBERTURA_NETA_MEDIA,ProportionAffected,ProporTotAff,Weightedaffected10group,ConflictIndex,ndicedeindicenciadelconflictocategora,ConflictCategory
73217,28335,62.06,37.93,33.06,66.94,65,18,24,33,17,43,45,65,44,26,49,60,56,94,53,103,141,404,1483,1594,841,951,1271,1341,792,546,423,746,743,1037,1210,1028,548,169,5643740,26259125,31902865,3,16066,2823,13071,73217,Tolima,Coyaima,0.4609,0.7768,0.601054191,0,33.8,42.05,1125.91724,0.567001941,9,0.016030824,Medio bajo,2
73226,9634,41.48,58.51,36.73,63.27,19,12,15,21,19,12,40,32,46,53,61,35,59,86,96,248,267,516,1894,261,381,533,510,500,455,229,105,100,304,222,195,194,125,44,7062075,8261557,15323632,1,7690,3531,4114,73226,Tolima,Cunday,0.5059,0.6254,0.626329951,1,22.8,38.46,1590.578368,0.798214656,8,0.018247172,Medio bajo,2
73236,8015,41.5,58.49,41,59,41,17,31,58,5,5,20,50,55,44,10,75,58,66,103,362,396,790,1276,763,494,361,1796,506,320,222,178,215,188,245,272,151,217,36,6922297,11900077,18822374, ,9426,3462,5928,73236,Tolima,Dolores,0.544,0.6887,0.603352799,1,24.9,44.91,2348.393512,1.176044916,8,0.050559204,Alto,4
73268,76149,36.45,63.54,40.32,59.68,24,24, ,7,5,4,8,50,16,27,11,7,3,15,4,3,22,36,89,61,126,88,162,205,132,57,53,38,48,53,44,71,37,26,708259,2359589,3067848, ,1556,355,1175,73268,Tolima,Espinal,0.2839,0.7561,0.646226937,1,28.2,48.09,40.28743647,0.020433624,4,0.007140844,Medio bajo,2
73270,9211,53.54,46.45,39.1,60.9,20,3, ,4,12,5,24,16,16,35,46,19,11,11,54,32,75,554,269,128,146,239,194,181,174,109,28,40,47,46,49,43,19,12,2411131,2896484,5307615, ,2661,1206,1443,73270,Tolima,Falan,0.4411,0.6783,0.617438785,0,28.1,47.29,576.2257084,0.288893714,6,0.008322736,Medio bajo,2
73275,29199,36.13,63.86,38.92,61.08,5, , ,2,6, , , , ,4,5,7,7, , ,4,1,10,25,21,34,10,51,53,44,17,13,26,50,34,22,30,75,32,151757,964847,1116604, ,588,76,480,73275,Tolima,Flandes,0.2985,0.7763,0.646741956,0,25.6,38.96,38.24117264,0.020137676,3,0.010284792,Medio bajo,2
73283,30165,33.09,66.9,32.81,67.19,63,23,17,4,19, ,33,49,53,21,28,26,19,60,120,125,370,573,684,582,475,540,608,435,403,266,132,124,117,113,153,70,55,19,4571809,8174286,12746095, ,6379,2287,4073,73283,Tolima,Fresno,0.3601,0.6609,0.621275604,0,29.4,35.98,422.5458313,0.211470247,7,0.015550015,Medio bajo,2
73319,32113,34.47,65.52,34.98,65.02,25,5,4,5,4,8,8,4,11,47,5,4,5,18, ,30,129,227,235,239,248,322,288,268,234,72,29,67,109,104,149,71,81,11,1547278,4579577,6126855, ,3066,774,2281,73319,Tolima,Guamo,0.4116,0.7715,0.637246896,1,28.9,47.48,190.7904898,0.095475353,6,0.01257145,Medio bajo,2
73347,8008,39.09,60.9,32.62,67.38,23,6,2,3, ,6,7,6,27,16,18,33,8,35,41,78,135,183,213,306,242,294,255,234,269,200,98,55,75,48,42,40,16,5,1678996,4363029,6042025, ,3019,840,2174,73347,Tolima,Herveo,0.4769,0.7705,0.59651108,1,33.9,34.63,754.4986264,0.376998002,6,0.02103512,Medio,3
73349,24547,42.56,57.43,37.12,62.88,47,2, ,15,44,20,28,32,48,22,19,24,49,64,26,41,134,143,174,129,145,130,67,134,110,40,13,47,65,64,22,15,27,9,1860945,2023421,3884366,2,1951,932,1008,73349,Tolima,Honda,0.3976,0.8117,0.632639244,0,25.8,43.64,158.2419848,0.079480181,5,0.008409015,Medio bajo,2
73352,10894,52.87,47.12,34.68,65.32,38,14,53,16,4,22,30,30,47,41,20,96,123,73,104,233,252,277,373,592,918,563,524,313,340,211,107,84,235,196,142,113,119,62,3687980,8945166,12633146,4,6369,1846,4457,73352,Tolima,Icononzo,0.423,0.6297,0.635891521,0,30.7,53.52,1159.642556,0.584633743,7,0.018084934,Medio bajo,2
73408,17395,49.42,50.57,37.1,62.9,16, ,3,2,7,17,18,26,14,11,23,49,41,32,78,85,128,435,548,235,262,292,511,481,446,273,125,64,113,73,91,47,66,17,3065449,6180965,9246414,3,4632,1533,3079,73408,Tolima,Lérida,0.4078,0.7185,0.635291358,0,32.2,48.64,531.5558494,0.266283415,7,0.021455247,Medio,3
73411,40266,49.61,50.38,32.73,67.27,99,19,21,5,25,67,28,57,93,118,118,145,103,120,237,319,557,2227,1514,3044,1037,812,1071,1872,1779,1475,533,245,324,511,394,299,290,98,11740629,27469574,39210203, ,19656,5872,13686,73411,Tolima,Líbano,0.3514,0.7993,0.630832714,1,31.9,38.75,973.7794417,0.488153777,9,0.016325822,Medio bajo,2
73443,33329,42.13,57.86,38.67,61.33,59,29,37,10,12,35,50,41,39,40,48,26,26,38,37,66,234,460,411,280,243,399,362,258,226,94,48,72,86,126,110,34,19,14,3392489,4730735,8123224,6,4075,1698,2357,73443,Tolima,Mariquita,0.3814,0.8258,0.640198391,0,24.9,45.46,243.7284047,0.122265895,6,0.012621893,Medio bajo,2
73449,36339,28.81,71.18,39.71,60.29,5,3, ,4, , , , ,6,23,35,21,12,14,5,5,11,36,44,43,57,26,25,60,62,20,9,28,43,13,26,39,14,66,447318,933989,1381307, ,755,224,465,73449,Tolima,Melgar,0.3413,0.8043,0.695916022,0,24.8,49.27,38.01169542,0.020776576,3,0.007656658,Medio bajo,2
73461,5018,37.21,62.78,30.9,69.1,19,7,1, ,5,6, ,9,5,13, ,4,5,12,78,78,71,116,353,155,128,128,142,228,355,246,99,88,92,106,34,67,23,36,1563751,3797408,5361159,8,2717,782,1891,73461,Tolima,Murillo,0.5428,0.6862,0.618470062,0,40,22.61,1068.385612,0.541450777,6,0.025770882,Medio,3
73483,22516,56.02,43.97,35.16,64.84,56,17,46,37,31,28,83,64,62,38,38,63,67,90,175,98,323,2443,1662,1166,580,1206,1309,1487,595,382,278,272,244,401,492,357,166,221,10841114,17937121,28778235,11,14588,5421,8935,73483,Tolima,Natagaima,0.4959,0.7594,0.622287018,0,33.2,37.09,1278.123779,0.64789483,9,0.01621264,Medio bajo,2
73504,32431,39.99,60,35.84,64.16,63,21,29,32,27,24,91,105,103,76,70,112,114,182,148,176,247,651,760,1274,894,1157,1334,1406,1182,675,580,502,670,548,612,444,218,79,6055773,23083762,29139535,2,14608,3031,11496,73504,Tolima,Ortega,0.4686,0.7204,0.618362267,0,34.8,50.08,898.50868,0.450433227,9,0.022215188,Medio,3
73520,9160,41.53,58.46,33.31,66.69,42, ,12,7,8,5, ,13,15,14,15,8,35,12,25,62,148,204,340,278,288,339,376,370,222,76,57,46,74,114,69,18,31,5,1929049,4732165,6661214, ,3328,965,2358,73520,Tolima,Palocabildo,0.3612,0.7385,0.621669009,0,32.1,25.37,727.2067686,0.363318777,6,0.010779749,Medio bajo,2
73547,5640,50.38,49.61,36.53,63.47,2, , , , , , ,1, , , ,5, , ,2,5, ,6,25,5,18,1,27,17,15,8, ,9,5,6,14,2, , ,91981,255028,347009, ,173,46,127,73547,Tolima,Piedras,0.5252,0.7073,0.64986125,0,36.3,53.43,61.52641844,0.030673759,2,0.002618627,Bajo,1
73555,29974,47.77,52.22,31.55,68.45,223,22,92,79,78,87,116,159,157,172,126,179,165,174,207,269,878,1043,1745,1124,1616,1610,2296,2626,2633,1809,1303,1138,1350,1554,1870,1191,674,122,11929860,45792168,57722028,1,28888,5971,22794,73555,Tolima,Planadas,0.5324,0.6232,0.606856819,1,43.1,26.68,1925.736572,0.963768599,10,0.057309195,Muy Alto,5
73563,7701,38.39,61.6,37.8,62.2,30,65,43,30,34,28,49,57,43,142,45,45,33,109,136,577,367,1990,2245,385,343,342,447,629,430,179,144,114,160,172,167,128,140,27,12135173,7589721,19724894,6,9881,6068,3780,73563,Tolima,Prado,0.5112,0.7624,0.630935129,0,34.7,61.81,2561.341904,1.283080119,8,0.025403295,Medio,3
73585,29412,49.42,50.57,41.31,58.69,24,1, ,4,32, ,5,5, ,18,1,5,26,57,13,87,57,175,636,233,134,183,238,318,257,141,44,117,198,64,162,44,122,12,2291972,4528944,6820916, ,3413,1146,2255,73585,Tolima,Purificación,0.4175,0.7158,0.641827823,0,27.5,43.77,231.9092887,0.116041072,6,0.006017217,Bajo,1
73616,24459,48.8,51.19,29.8,70.2,200,42,39,65,55,73,52,54,106,96,171,227,837,432,1444,1745,6551,2062,1596,788,1089,1047,2081,2634,2705,1053,1025,1170,1108,996,1062,657,482,52,31678606,35949795,67628401, ,33796,15847,17897,73616,Tolima,Rioblanco,0.5449,0.7627,0.582091442,0,46.7,18.48,2764.969991,1.381740872,10,0.034313194,Alto,4
73622,6344,51.33,48.66,37.5,62.5,13,8,4,5,7,3,10,33,29,43,8,24,21,10,53,114,490,328,270,142,186,259,197,327,437,310,177,155,161,223,238,176,203,50,2944870,6411748,9356618, ,4714,1473,3191,73622,Tolima,Roncesvalles,0.5757,0.6189,0.6165636,1,39.3,24.45,1474.876734,0.743064313,7,0.036394317,Alto,4
73624,20542,29.29,70.7,32.15,67.85,51,32,58,64,52,24,20,49,168,69,36,37,56,155,70,98,229,454,988,790,964,842,973,1363,1618,1154,960,651,807,772,776,767,689,187,5414806,26371019,31785825,1,16024,2710,13126,73624,Tolima,Rovira,0.4769,0.6383,0.606575078,0,31.1,49.44,1547.357852,0.780060364,9,0.04447018,Alto,4
73671,14385,33.12,66.87,36.17,63.83,11,1, ,12, , ,8,4,5,5,2,6,12,31,39,227,232,44,183,164,141,162,153,211,103,75,31,70,80,43,105,129,123,25,1643384,3193732,4837116,1,2438,822,1590,73671,Tolima,Saldaña,0.4103,0.7197,0.653835215,1,20.5,53.97,336.2611053,0.169482099,5,0.005093997,Bajo,1
73675,14310,28.36,71.63,40.38,59.62,81,26,11,29,36,20,24,68,56,127,60,54,78,191,251,192,263,1797,1620,1301,609,671,949,1080,1136,640,530,615,455,456,604,429,466,75,9965770,19965596,29931366, ,15000,4984,9941,73675,Tolima,San Antonio,0.4585,0.6993,0.612798313,0,36.7,48.04,2091.639832,1.048218029,9,0.029559925,Medio,3
73678,19153,38.69,61.3,40.21,59.79,18, , ,8, ,5,18, ,2,12,20,1,13,7,22,48,283,560,591,558,492,440,346,278,254,168,122,61,83,86,141,117,60,24,3216725,6434102,9650827, ,4838,1608,3206,73678,Tolima,San Luis,0.4422,0.6958,0.618187361,0,20.9,36.68,503.8806975,0.252597504,7,0.006128445,Bajo,1
73686,6357,27.85,72.14,30.86,69.14,7,5, ,14,5,10,4,8,7,73,9,12,4,22,10,75,63,261,399,118,160,205,202,420,575,377,158,151,173,176,248,375,163,112,1975550,7035474,9011024, ,4601,988,3501,73686,Tolima,Santa Isabel,0.4854,0.5892,0.608720986,0,29.6,28.35,1417.496303,0.723769073,7,0.030256724,Medio,3
73770,4547,38.99,61,41.33,58.67,2, , ,2, , , , ,12,5, , , , ,2, ,10, ,2,11,32,24,49,44,14,16,2,17, ,12,15,6, , ,69811,485802,555613, ,277,35,242,73770,Tolima,Suárez,0.4948,0.7656,0.63197707,0,39.3,41.51,122.1933143,0.060919287,2,0.004697603,Bajo,1
73854,6368,46.03,53.96,30.35,69.65,8, , , ,1, ,2,8,23,5,17,13,4,10,28,1,13,655,199,54,29,55,33,83,78,53,24,23,57,49,30,85,42,2,1974332,1396614,3370946, ,1684,987,695,73854,Tolima,Valle de San Juan,0.4726,0.6463,0.612973506,0,30,40.72,529.357098,0.264447236,5,0.012806221,Medio bajo,2
73861,19652,43.77,56.22,38.29,61.71,16,4,8, , ,4,12,2,12,55,31,41,66,67,51,126,175,303,368,250,221,326,280,550,327,284,160,132,217,224,112,76,69,30,2680864,6482346,9163210, ,4599,1341,3228,73861,Tolima,Venadillo,0.428,0.7597,0.610869801,0,27,25.83,466.2736617,0.234021982,7,0.023939827,Medio,3
73870,10652,25.88,74.11,33.68,66.32,38,11,5,18,18,10,49,32,7,35,100,104,41,42,72,92,110,190,358,496,644,385,380,643,721,481,262,265,208,188,202,206,151,97,2660778,10505676,13166454,4,6665,1332,5232,73870,Tolima,Villahermosa,0.4496,0.7008,0.608536884,0,35.7,29.59,1236.054638,0.625704093,7,0.02092283,Medio,3
73873,5389,38.54,61.45,34.45,65.55,33,21,17,117,12,7,36,16,30,48,35,27,31,58,37,413,346,802,1124,293,281,366,372,424,351,160,105,99,151,187,188,110,49,50,6418017,6296729,12714746, ,6396,3210,3136,73873,Tolima,Villarrica,0.5363,0.6055,0.623392841,0,24.5,46.35,2359.388755,1.186862127,7,0.026317511,Medio,3
76001,2394925,54.27,45.72,36.4,63.6,681,154,67,96,97,155,250,199,270,414,336,353,304,412,549,923,1172,1397,1774,1523,1687,1544,2808,3210,2572,2058,1373,2190,2229,3762,5226,3025,3243,2843,19175081,73281354,92456435,10,48906,9603,36450,76001,Valle del Cauca,Cali,0.1037,0.8235,0.734566463,1,18.6,39.98,38.60603498,0.02042115,10,0.015703503,Medio bajo,2
76020,21799,48.88,51.11,33.95,66.05,32, ,15,3,19,31,29,12,24,33,22,31,21,18,24,29,82,78,60,97,70,69,138,80,61,75,29,36,65,100,119,44,38,41,1123545,2051167,3174712,3,1628,563,1021,76020,Valle del Cauca,Alcalá,0.2909,0.7818,0.633045806,0,31.8,11.78,145.7694109,0.074750907,5,0.013087421,Medio bajo,2
76036,17787,52.12,47.87,35.11,64.89,19,4, ,6,20,11,12,19,21,8,81,42,75,30,33,197,181,111,125,65,126,101,97,87,91,55,45,45,46,55,80,33,30,24,1987694,1919925,3907619, ,1975,995,956,76036,Valle del Cauca,Andalucía,0.3352,0.7976,0.635563028,1,23.5,44.04,219.6649053,0.111023666,5,0.017465938,Medio bajo,2
76041,19451,31.59,68.4,28.05,71.95,22, ,6,15,21,32,41,10,13,8,34,4,31,31,28,66,54,48,49,59,81,86,92,147,125,56,32,61,113,100,51,39,16,19,1023688,2125218,3148906, ,1590,513,1058,76041,Valle del Cauca,Ansermanuevo,0.4061,0.7795,0.601187331,0,34.5,24.78,161.8974807,0.081748072,5,0.024555476,Medio,3
76054,6419,48.42,51.57,30.42,69.58,23,8,9,30,19,4,6,36,24,11,10,25,14,9,11,28,28,21,30,44,12,191,118,126,61,38,53,88,87,132,65,38,23,17,689834,2161661,2851495, ,1439,346,1076,76054,Valle del Cauca,Argelia,0.4129,0.5812,0.601077344,0,36.8,27.36,444.088927,0.224108394,4,0.020592017,Medio,3
76100,13303,42.8,57.19,37.07,62.93,72,92,61,33,33,115,78,85,85,147,76,48,96,47,54,65,107,63,159,116,415,539,374,429,357,394,217,254,209,484,578,419,238,118,3022257,10094301,13116558, ,6657,1516,5023,76100,Valle del Cauca,Bolívar,0.5028,0.7938,0.589508121,1,28.5,37.7,986.0590889,0.50045106,7,0.023584325,Medio,3
76109,407675,70.66,29.33,28.46,71.54,716,90,86,88,97,96,157,292,289,427,427,499,401,490,659,1158,5347,11553,4194,18704,2349,4303,15923,19421,17294,5757,6418,25579,25167,42027,56103,25917,13296,6754,54114461,559605510,613719971,24,312102,27066,278258,76109,Valle del Cauca,Buenaventura,0.4421,0.8255,0.649941584,1,35.2,22.57,1505.917154,0.765821185,10,0.031026209,Medio,3
76111,115026,50.46,49.53,42.24,57.76,119,43,46,18,39,35,56,108,106,109,147,99,63,154,172,1173,1410,2445,574,360,506,489,414,1014,602,339,249,238,347,289,311,129,19,4,13824562,10654620,24479182, ,12226,6916,5306,76111,Valle del Cauca,Guadalajara de Buga,0.3442,0.7778,0.683339724,1,15.9,53.55,212.8106374,0.106287165,8,0.017244322,Medio bajo,2
76113,21124,57.54,42.45,37.33,62.67,96,17,8,22,20,82,81,82,105,99,87,78,78,120,170,1386,1081,536,665,697,813,504,300,405,332,196,154,191,182,207,224,135,71,16,9618144,8853731,18471875, ,9240,4813,4411,76113,Valle del Cauca,Bugalagrande,0.4262,0.8461,0.660323372,1,23.3,53.7,874.3255076,0.437355043,8,0.02132817,Medio,3
76122,29732,38.89,61.1,36.44,63.56,80,16,24,37,14,67,36,43,71,35,14,38,71,43,83,145,321,401,356,257,252,246,248,251,132,126,110,112,132,195,118,186,73,30,3785313,4896505,8681818, ,4363,1895,2438,76122,Valle del Cauca,Caicedonia,0.3281,0.7573,0.639904329,1,25.8,33.05,292.0614277,0.146773868,7,0.023904286,Medio,3
76126,15792,48.79,51.2,33.82,66.18,43,2,1,1,13,17,19, ,16,12,23,16,6, ,49,23,116,731,231,306,544,295,457,152,130,72,142,167,128,203,149,117,42,36,2637340,5830008,8467348, ,4259,1319,2904,76126,Valle del Cauca,Calima,0.5134,0.3845,0.654557247,1,22.7,43.8,536.111688,0.269659364,6,0.033794925,Alto,4
76130,82908,46.52,53.47,35.01,64.99,29,16, ,3, ,2,13,6,6,11,24,7,22,20,30,25,24,39,60,39,60,36,74,90,88,99,47,103,75,253,151,84,57,24,672673,2525284,3197957, ,1617,337,1256,76130,Valle del Cauca,Candelaria,0.3136,0.8748,0.651680422,0,22,44.81,38.5770103,0.019505899,5,0.008193332,Medio bajo,2
76147,132959,38.11,61.88,35.53,64.47,49,3,7,35,51,37,29,78,79,41,44,56,25,85,127,125,81,133,136,102,141,133,208,247,266,125,147,170,147,340,230,178,65,74,2436815,5022219,7459034, ,3794,1221,2499,76147,Valle del Cauca,Cartago,0.2479,0.6957,0.648779748,0,20.9,42.88,56.09730307,0.02853361,6,0.017953295,Medio bajo,2
76233,36524,44.33,55.66,30.72,69.28,115,25,81,19,48,75,81,194,164,144,172,154,165,231,205,413,741,2596,2954,1368,671,504,748,706,755,420,498,500,357,702,781,508,227,77,17148653,17564634,34713287,2,17401,8577,8745,76233,Valle del Cauca,Dagua,0.4592,0.8031,0.627981553,1,29.3,39.8,950.4240226,0.476426459,9,0.038651284,Alto,4
76243,11116,30.88,69.11,35.63,64.37,87,30,11,10,15,39,32,48,71,40,11,28,26,51,48,85,41,136,70,138,207,235,154,176,133,98,22,46,119,128,144,81,16,9,1753297,3407824,5161121, ,2585,879,1697,76243,Valle del Cauca,El Águila,0.4235,0.7396,0.606771915,1,35.8,30.89,464.3383716,0.232568601,5,0.02369936,Medio,3
76246,10047,50.35,49.64,28.78,71.22,13,23,2,21,10,10,13,25,15,21,30,23,14,20,60,30,65,68,113,182,176,255,169,208,158,47,59,139,32,48,110,81,22,28,1150027,3384916,4534943, ,2290,576,1686,76246,Valle del Cauca,El Cairo,0.4482,0.6516,0.60682523,0,36.2,26.69,451.2381095,0.227860697,5,0.020608382,Medio,3
76248,57747,51.78,48.21,35.62,64.38,17,6,18,12, , , ,22,2,17,25,21,20,16,45,46,113,1251,132,152,101,99,134,156,150,110,118,63,102,135,89,137,94,123,3525893,3295098,6820991, ,3526,1763,1640,76248,Valle del Cauca,El Cerrito,0.3565,0.7533,0.668557536,0,16.5,52.47,118.1144435,0.061057334,6,0.012882094,Medio bajo,2
76250,8406,32.84,67.15,31.01,68.99,46,65,42,121,57,34,45,47,63,59,50,68,85,46,107,58,113,99,123,195,699,680,513,707,600,468,448,434,361,189,435,222,122,137,2648235,12197235,14845470,4,7542,1328,6073,76250,Valle del Cauca,El Dovio,0.444,0.7629,0.618613279,0,33.1,22.26,1765.846319,0.897109552,7,0.036323372,Alto,4
76275,58343,56.7,43.29,37.55,62.45,155,185,55,39,20,18,64,135,112,117,122,141,132,100,225,152,316,1170,2239,652,487,641,853,783,584,413,454,554,528,496,548,512,502,309,10986241,16086899,27073140,1,13814,5497,8007,76275,Valle del Cauca,Florida,0.3584,0.7556,0.646968472,0,24.8,46.34,464.042028,0.23677625,9,0.033286311,Alto,4
76306,21239,49.37,50.62,40.58,59.42,13,14,6,5,5,2,15, ,38,13,13,16,10,12,21,21,88,108,237,137,121,91,77,120,63,47,79,29,43,69,109,70,34,47,1273091,2187221,3460312, ,1773,637,1089,76306,Valle del Cauca,Ginebra,0.3963,0.7831,0.64506939,0,22.3,68.32,162.9072078,0.083470646,5,0.009942882,Medio bajo,2
76318,34799,55.95,44.04,38.6,61.4,50,3,9,18,12,14,6,32,20,44,11,16,12,62,13,36,70,87,117,90,124,105,136,163,154,63,51,39,97,141,79,84,63,2,1261560,2790357,4051917, ,2023,632,1389,76318,Valle del Cauca,Guacarí,0.3205,0.7453,0.641929308,1,19.2,42.21,116.4477814,0.058138867,5,0.01196479,Medio bajo,2
76364,122071,53.55,46.44,35.7,64.3,90,57,69,14,22,71,107,106,115,87,80,165,119,123,261,322,2299,1685,2408,702,590,534,616,839,754,497,459,664,862,969,595,562,389,198,16395466,18149029,34544495,2,17432,8200,9032,76364,Valle del Cauca,Jamundí,0.3566,0.627,0.668349932,1,20.8,41.04,283.081988,0.142850119,9,0.017640186,Medio bajo,2
76377,11564,50.18,49.81,32.38,67.62,8,2,3, ,2,9,1,38,15,2,5,20,30,31,33,57,100,213,323,142,252,100,74,67,76,68,47,54,37,62,45,22,58,46,1783584,2216269,3999853,5,2047,892,1104,76377,Valle del Cauca,La Cumbre,0.4452,0.7108,0.629599809,0,24.3,50.6,345.9481924,0.177045494,5,0.014378583,Medio bajo,2
76400,38360,27.43,72.56,39.37,60.63,26,9, ,3,26,4, ,40,38,35,40,23,33,19,33,24,51,53,73,53,249,112,173,105,173,114,110,208,186,184,116,112,124,55,1057710,4057198,5114908, ,2604,530,2019,76400,Valle del Cauca,La Unión,0.3007,0.4477,0.647797555,1,25,37.94,133.370916,0.067899142,5,0.018281057,Medio bajo,2
76403,13167,46.34,53.65,36.69,63.31,10,3,5,4,3,12,13,16,19,3,24,11,21,9,22,16,19,67,116,30,53,91,33,101,104,37,25,144,94,56,28,98,89,37,784987,1975803,2760790, ,1413,393,983,76403,Valle del Cauca,La Victoria,0.4203,0.7586,0.637804596,1,20.3,54.27,209.6749449,0.107313739,4,0.018478207,Medio bajo,2
76497,15062,44.49,55.5,32.69,67.31,19,8, ,7,34,19,10,26,20,43,10,22,31,38,50,55,98,43,72,26,34,39,32,71,81,27,29,25,46,37,116,39,27,42,1207697,1264228,2471925, ,1276,605,629,76497,Valle del Cauca,Obando,0.4032,0.8088,0.638314451,0,29.3,23.92,164.1493459,0.084733382,4,0.012678436,Medio bajo,2
76520,306706,54.43,45.56,38.73,61.27,100,20,28,31,18,22,9,61,69,58,89,25,59,100,48,136,269,1056,795,428,344,408,572,533,605,421,235,480,537,661,571,576,268,205,5982469,13342081,19324550,7,9844,2993,6639,76520,Valle del Cauca,Palmira,0.2911,0.87,0.685321677,1,18,47.39,63.00244191,0.032093686,8,0.016054638,Medio bajo,2
76563,55842,51.04,48.95,38.26,61.74,31,14,1,22,24,2,9,28,11,34,75,16,38,44,63,112,242,476,466,778,244,287,226,348,367,299,312,1514,1357,705,745,554,235,76,3414372,16023887,19438259,1,9756,1708,7971,76563,Valle del Cauca,Pradera,0.3543,0.4579,0.630511572,1,29.4,36.41,348.1624725,0.174741631,8,0.021034529,Medio,3
76606,16276,40.84,59.15,29.82,70.18,19,3,40, ,6,9,59,23,50,51,53,31,23,23,32,90,75,440,177,82,88,108,179,91,96,87,51,74,39,92,65,60,33,7,2405372,2299726,4705098, ,2356,1204,1145,76606,Valle del Cauca,Restrepo,0.3687,0.6727,0.630123612,1,25.9,45.69,289.1530236,0.144788594,5,0.009415218,Medio bajo,2
76616,14496,40.69,59.3,33.48,66.52,143,40,34,55,28,34,133,165,110,299,118,127,78,97,94,109,251,225,167,192,354,476,777,376,496,218,173,271,458,322,123,187,149,13,4601739,9182900,13784639,2,6894,2307,4572,76616,Valle del Cauca,Riofrío,0.4236,0.812,0.630438899,1,29.1,37.41,951.3865001,0.475809235,7,0.032732189,Alto,4
76622,32601,42.08,57.91,39.46,60.54,38,27,9,42,60,50,70,71,79,107,124,51,39,53,69,96,85,107,103,102,396,351,204,260,225,219,340,521,203,393,166,182,142,86,2553090,7442462,9995552, ,5070,1280,3704,76622,Valle del Cauca,Roldanillo,0.3506,0.7694,0.641923434,1,18.7,62.93,306.640243,0.155535786,7,0.024861023,Medio,3
76670,18380,50.17,49.82,37.5,62.5,54,3,26,13,3,13,24,45,9,87,40,35,73,19,65,817,1052,565,126,169,207,65,198,169,212,141,68,48,128,60,99,70,87,20,6134159,3456348,9590507, ,4810,3069,1721,76670,Valle del Cauca,San Pedro,0.3931,0.7555,0.640931314,1,25.6,26.47,521.7052168,0.26165479,7,0.018869005,Medio bajo,2
76736,44875,51.39,48.6,35.18,64.82,105,38,64,18,36,50,55,81,92,43,49,56,86,82,124,282,679,450,694,339,314,322,352,536,478,197,170,257,213,218,210,219,103,46,6161466,7889134,14050600, ,7058,3084,3928,76736,Valle del Cauca,Sevilla,0.3876,0.6237,0.622708172,1,24.6,31.59,313.0983154,0.157277832,7,0.018900342,Medio bajo,2
76823,16458,36.34,63.65,30.99,69.01,39,7,29,45,69,66,90,161,92,47,65,66,44,23,22,39,89,69,76,56,95,92,93,118,177,87,71,126,67,162,60,44,41,16,2268485,2589753,4858238, ,2443,1138,1289,76823,Valle del Cauca,Toro,0.3855,0.6939,0.621358146,1,30.9,35.71,295.1900595,0.148438449,5,0.018239439,Medio bajo,2
76828,18037,37.29,62.7,34.19,65.81,192,61,204,106,124,563,944,345,244,269,305,188,106,153,131,191,308,280,359,405,578,559,442,545,381,300,278,243,355,674,226,123,88,50,10110610,10437429,20548039,2,10322,5073,5197,76828,Valle del Cauca,Trujillo,0.429,0.7359,0.595933441,0,29.6,35.94,1138.963417,0.572141234,8,0.01785312,Medio bajo,2
76834,214095,45.76,54.23,39.48,60.52,352,43,92,67,112,150,255,203,200,275,313,236,262,384,438,4290,6868,2776,1384,979,1659,1600,1434,1573,1386,879,915,781,1173,1177,906,708,386,208,37375788,31244785,68620573,5,34469,18700,15556,76834,Valle del Cauca,Tuluá,0.3178,0.8662,0.660155307,1,21,49.29,320.535559,0.161009151,10,0.021609576,Medio,3
76845,5416,56.07,43.92,36.1,63.9,11, , ,10,2, ,6,4,10, ,15, ,6,10, ,6,17,33,51,19,17,17,23,19,9,11,2,3,5,28,52,25,9,3,361479,480376,841855, ,423,181,239,76845,Valle del Cauca,Ulloa,0.3495,0.783,0.623495393,0,34.5,28.04,155.2951485,0.078029884,3,0.01242335,Medio bajo,2
76863,7119,36.85,63.14,33.62,66.38,18,20,12,18,45,14,27,15,18,40,2,12,13,8,67,14,12,25,67,28,125,402,200,215,101,80,56,43,84,48,35,52,11,6,891350,2970938,3862288,3,1936,447,1480,76863,Valle del Cauca,Versalles,0.4628,0.7274,0.62330005,0,33.5,46.93,542.6085979,0.271986513,5,0.010102381,Medio bajo,2
76869,11142,53.83,46.16,33.03,66.97,9,10, , , , ,4,26,14,10,8,8,2,4,13,23,51,31,73,56,42,35,9,28,25,12,13,6,5,29,4,16,18,4,571270,598286,1169556, ,588,286,298,76869,Valle del Cauca,Vijes,0.3884,0.7199,0.630360286,1,24.3,50.51,104.9211447,0.052749619,3,0.010149985,Medio bajo,2
